192 -36.207 -27.196
193 -20.166 -33.971
194 49.113 -18.14
195 54.009 -10.965
196 52.205 -21.901
197 59.028 -11.493
198 38.678 -33.829
199 36.207 -27.196
200 20.166 -33.971
201 -34.85 -48.497
202 -26.821 -63.939
203 -26.147 -40.56
204 -19.441 -71.564
205 -24.585 -55.323
206 34.85 -48.497
207 26.821 -63.939
208 26.147 -40.56
209 19.441 -71.564
210 24.585 -55.323
211 -55.724 -34.081
212 -43.284 -39.955
213 -34.654 -64.853
214 43.284 -39.955
215 -59.829 -22.904
216 -53.699 -34.925
217 55.724 -34.081
218 59.829 -22.904
219 53.699 -34.925
220 -48.818 -57.538
221 48.818 -57.538
222 34.654 -64.853
223 -13.468 -59.373
224 -10.964 -58.46
225 -12.576 -44.705
226 -10.772 -44.335
227 -6.0512 -57.169
228 -7.1706 -65.529
229 -8.398 -51.157
230 -11.073 -73.218
231 13.468 -59.373
232 10.964 -58.46
233 12.576 -44.705
234 10.772 -44.335
235 6.0512 -57.169
236 7.1706 -65.529
237 8.398 -51.157
238 11.073 -73.218
239 -4.8239 -21.442
240 -9.0383 -23.922
241 -9.3907 -34.854
242 9.0383 -23.922
243 9.3907 -34.854
244 -44.478 -22.074
245 44.478 -22.074
246 -45.643 -6.0035
247 -46.515 -32.74
248 -53.455 2.7128
249 -58.049 -11.078
250 -60.911 -26.916
251 -60.896 -40.296
252 49.131 -46.502
253 45.643 -6.0035
254 46.515 -32.74
255 53.455 2.7128
256 58.049 -11.078
257 60.911 -26.916
258 60.896 -40.296
259 53.478 -49.62
260 -36.431 10.674
261 -46.905 10.339
262 -26.718 9.7602
263 36.431 10.674
264 46.905 10.339
265 26.718 9.7602
266 -49.131 -46.502
267 -54.476 -0.85271
268 -55.479 -31.661
269 -58.953 -15.91
270 -50.361 -41.358
271 -53.478 -49.62
272 -49.452 -56.016
273 -51.446 -58.076
274 -60.993 -48.446
275 54.476 -0.85271
276 55.479 -31.661
277 58.953 -15.91
278 50.361 -41.358
279 49.452 -56.016
280 51.446 -58.076
281 60.993 -48.446
282 -33.346 8.0876
283 33.346 8.0876
284 -50.265 -46.303
285 -43.997 -4.9093
286 -57.386 -24.961
287 -59.607 -44.483
288 -46.438 -24.512
289 50.265 -46.303
290 43.997 -4.9093
291 57.386 -24.961
292 59.607 -44.483
293 46.933 -62.931
294 46.438 -24.512
295 -22.783 -10.933
296 29.324 -11.356
297 -20.4 4.5324
298 25.974 4.7633
299 -10.044 8.7486
300 17.067 10.371
301 -19.455 6.098
302 26.896 6.346
303 -14.606 2.3189
304 21.041 1.8985
305 -8.366 -12.944
306 13.528 -13.387
