1 -56.295 24.788
2 -28.83 67.772
3 -48.884 34.554
4 -44.538 47.777
5 -33.735 57.621
6 56.295 24.788
7 28.83 67.772
8 48.884 34.554
9 44.538 47.777
10 33.735 57.621
11 -25.903 32.139
12 -24.029 5.9285
13 -23.837 17.569
14 -17.84 30.525
15 -22.594 54.631
16 -19.287 43.428
17 -20.03 66.055
18 24.029 5.9285
19 23.837 17.569
20 17.84 30.525
21 22.594 54.631
22 19.287 43.428
23 20.03 66.055
24 -21.784 -17.9
25 -15.054 -19.575
26 -15.435 -23.465
27 -11.418 -24.135
28 -21.132 -10.299
29 21.784 -17.9
30 15.054 -19.575
31 15.435 -23.465
32 11.418 -24.135
33 21.132 -10.299
34 -42.932 19.981
35 -36.234 51.2
36 -36.447 9.9317
37 -35.027 26.933
38 -42.859 33.574
39 -29.677 41.935
40 25.903 32.139
41 42.932 19.981
42 36.234 51.2
43 36.447 9.9317
44 35.027 26.933
45 42.859 33.574
46 29.677 41.935
47 -34.121 -9.6001
48 34.121 -9.6001
49 -39.293 8.388
50 -51.526 8.7319
51 -47.763 18.269
52 39.293 8.388
53 51.526 8.7319
54 47.763 18.269
55 -42.002 4.6652
56 -48.211 9.6017
57 42.002 4.6652
58 48.211 9.6017
59 -43.527 -9.5007
60 -37.724 -13.898
61 -27.778 -19.158
62 43.527 -9.5007
63 37.724 -13.898
64 27.778 -19.158
65 -40.501 16.804
66 -52.693 7.2708
67 40.501 16.804
68 52.693 7.2708
69 -10.975 61.362
70 -7.7259 66.144
71 -7.806 50.36
72 -6.3582 47.893
73 4.8239 61.435
74 10.975 61.362
75 7.7259 66.144
76 7.806 50.36
77 6.3582 47.893
78 -7.6386 23.766
79 -9.0984 4.9126
80 -10.931 14.171
81 -6.9906 46.293
82 -7.8317 30.681
83 10.931 14.171
84 6.9906 46.293
85 -6.6542 -11.988
86 -8.4156 -8.0272
87 6.6542 -11.988
88 8.4156 -8.0272
89 -6.6574 -21.67
90 6.6574 -21.67
91 -36.923 5.7285
92 -36.01 -3.2679
93 -31.788 -11.96
94 36.923 5.7285
95 36.01 -3.2679
96 31.788 -11.96
97 -7.0807 -1.7302
98 -7.2955 -15.096
99 -7.7133 17.153
100 -4.7261 26.214
101 7.6386 23.766
102 7.0807 -1.7302
103 8.0573 -14.828
104 9.0984 4.9126
105 7.7133 17.153
106 4.7261 26.214
107 -8.3593 36.228
108 -10.14 42.55
109 -3.4279 33.606
110 -11.36 41.325
111 -4.6066 34.575
112 8.3593 36.228
113 10.14 42.55
114 7.8317 30.681
115 3.4279 33.606
116 11.36 41.325
117 4.6066 34.575
118 -6.7908 26.97
119 6.7908 26.97
120 -27.281 -30.172
121 -29.285 -10.641
122 -26.787 -22.153
123 -23.735 -12.293
124 27.281 -30.172
125 29.285 -10.641
126 26.787 -22.153
127 23.735 -12.293
128 -12.006 7.1945
129 -8.2134 4.8864
130 -11.512 -10.166
131 12.006 7.1945
132 8.2134 4.8864
133 11.512 -10.166
134 -14.015 35.254
135 -18.133 23.285
136 -5.4909 22.274
137 -16.603 13.033
138 -11.168 25.786
139 -20.681 5.7823
140 14.015 35.254
141 18.133 23.285
142 5.4909 22.274
143 16.603 13.033
144 11.168 25.786
145 20.681 5.7823
146 -21.202 -14.149
147 -20.809 -8.1752
148 -19.307 -5.8491
149 -16.266 1.672
150 -13.322 -5.1411
151 21.202 -14.149
152 20.809 -8.1752
153 19.307 -5.8491
154 16.266 1.672
155 13.322 -5.1411
156 -26.728 35.052
157 -23.781 13.1
158 -21.346 41.266
159 -24.845 23.65
160 26.728 35.052
161 23.781 13.1
162 21.346 41.266
163 24.845 23.65
164 -41.083 35.148
165 -47.494 3.4738
166 -31.889 31.882
167 -28.689 -3.5822
168 -36.589 4.1514
169 -35.149 19.782
170 -43.515 19.188
171 41.083 35.148
172 47.494 3.4738
173 31.889 31.882
174 36.589 4.1514
175 35.149 19.782
176 43.515 19.188
177 -36.092 -13.22
178 -46.933 -8.5125
179 28.689 -3.5822
180 36.092 -13.22
181 -34.642 -13.952
182 -35.124 -27.007
183 -33.414 -16.622
184 34.642 -13.952
185 35.124 -27.007
186 33.414 -16.622
187 -49.113 52.654
188 -54.009 35.331
189 -52.205 41.698
190 -59.028 18.9
191 -38.678 53.363
192 -36.207 62.251
193 -20.166 71.662
194 49.113 52.654
195 54.009 35.331
196 52.205 41.698
197 59.028 18.9
198 38.678 53.363
199 36.207 62.251
200 20.166 71.662
201 -34.85 53.089
202 -26.821 46.885
203 -26.147 60.653
204 -19.441 51.827
205 -24.585 64.101
206 34.85 53.089
207 26.821 46.885
208 26.147 60.653
209 19.441 51.827
210 24.585 64.101
211 -55.724 42.921
212 -43.284 44.158
213 -34.654 43.667
214 43.284 44.158
215 -59.829 28.167
216 -53.699 28.916
217 55.724 42.921
218 59.829 28.167
219 53.699 28.916
220 -48.818 38.049
221 48.818 38.049
222 34.654 43.667
223 -13.468 19.005
224 -10.964 62.033
225 -12.576 2.4524
226 -10.772 71.166
227 -6.0512 27.594
228 -7.1706 36.477
229 -8.398 51.17
230 -11.073 46.936
231 13.468 19.005
232 10.964 62.033
233 12.576 2.4524
234 10.772 71.166
235 6.0512 27.594
236 7.1706 36.477
237 8.398 51.17
238 11.073 46.936
239 -4.8239 61.435
240 -9.0383 73.745
241 -9.3907 54.2
242 9.0383 73.745
243 9.3907 54.2
244 -44.478 8.6936
245 44.478 8.6936
246 -45.643 -7.4064
247 -46.515 15.405
248 -53.455 -13.914
249 -58.049 -4.0757
250 -60.911 5.361
251 -60.896 17.666
252 49.131 17.868
253 45.643 -7.4064
254 46.515 15.405
255 53.455 -13.914
256 58.049 -4.0757
257 60.911 5.361
258 60.896 17.666
259 53.478 25.397
260 -36.431 -25.474
261 -46.905 -19.12
262 -26.718 -34.617
263 36.431 -25.474
264 46.905 -19.12
265 26.718 -34.617
266 -49.131 17.868
267 -54.476 -28.79
268 -55.479 -4.0856
269 -58.953 -14.565
270 -50.361 6.5865
271 -53.478 25.397
272 -49.452 21.944
273 -51.446 13.354
274 -60.993 -0.10949
275 54.476 -28.79
276 55.479 -4.0856
277 58.953 -14.565
278 50.361 6.5865
279 49.452 21.944
280 51.446 13.354
281 60.993 -0.10949
282 -33.346 -40.15
283 33.346 -40.15
284 -50.265 -18.958
285 -43.997 -41.329
286 -57.386 -26.82
287 -59.607 -13.499
288 -46.438 -27.091
